method,n,end2end_ms_mean,end2end_ms_median,end2end_ms_std,seg_only_ms_mean,fps
A_box,400,15.959758034379092,14.77138175005166,7.366658205944053,6.978704894373777,62.65759154029083
A_otsu,400,15.959758034379092,14.77138175005166,7.366658205944053,6.978704894373777,62.65759154029083
A_otsu_fb,400,15.959758034379092,14.77138175005166,7.366658205944053,6.978704894373777,62.65759154029083
A_select,400,15.959758034379092,14.77138175005166,7.366658205944053,6.978704894373777,62.65759154029083
B_seg,400,9.722930945002872,9.171110500346913,2.1256598016427537,9.722930945002872,102.84964540594139
SAM_edgesam,400,34.51848855001117,34.26641600003677,9.628298568880293,8.357124502506394,28.969982232888828
SAM_litemedsam,400,44.75791931501135,44.91558800009443,10.949856384812898,8.796302725000942,22.342414824109355
SAM_swin_litemedsam,400,45.924092262507656,46.10289149991331,11.310383099217264,8.976129162509778,21.775062951356322
