method,n_x,dice,dice_std,iou,hd95,assd,bf1,area_err,fail,n_y,end2end_ms_mean,end2end_ms_median,end2end_ms_std,seg_only_ms_mean,fps
A_box,202,0.7632490393233,0.30059007754971845,0.6841516265398934,16.298673550797496,6.122953275070666,0.31315771345314486,0.1561847865998921,0.12871287128712872,400,15.959758034379092,14.77138175005166,7.366658205944053,6.978704894373777,62.65759154029083
A_otsu,201,0.6575594113241161,0.37433496003033584,0.5837203682929222,18.745869813075963,6.283120250086604,0.27885919231296175,0.1559443178292793,0.23880597014925373,400,15.959758034379092,14.77138175005166,7.366658205944053,6.978704894373777,62.65759154029083
A_otsu_fb,201,0.6575594113241161,0.37433496003033584,0.5837203682929222,18.745869813075963,6.283120250086604,0.27885919231296175,0.1559443178292793,0.23880597014925373,400,15.959758034379092,14.77138175005166,7.366658205944053,6.978704894373777,62.65759154029083
A_select,201,0.6919051202947272,0.35621218628123646,0.6166200038313784,17.69382681692371,6.070226057616382,0.29173243109473107,0.15231553525608338,0.20398009950248755,400,15.959758034379092,14.77138175005166,7.366658205944053,6.978704894373777,62.65759154029083
B_seg,202,0.7735371935087839,0.3108751868098581,0.7040180091268325,15.931555926165787,5.095914631155451,0.385002519836198,0.1453964214481503,0.13366336633663367,400,9.722930945002872,9.171110500346913,2.1256598016427537,9.722930945002872,102.84964540594139
SAM_edgesam,202,0.7647847760348544,0.30772714801572026,0.6899133189734452,15.462254985043643,5.541253832114277,0.34448985381727615,0.15713055881520652,0.13366336633663367,400,34.51848855001117,34.26641600003677,9.628298568880293,8.357124502506394,28.969982232888828
SAM_litemedsam,202,0.771511817560096,0.3100442541810281,0.7006757362506069,15.071803526819727,4.998746108871892,0.3799276040576821,0.13427775184304705,0.13366336633663367,400,44.75791931501135,44.91558800009443,10.949856384812898,8.796302725000942,22.342414824109355
SAM_swin_litemedsam,202,0.6000031596546862,0.37330082668310016,0.5152132348453066,20.390336597616958,8.484910438014769,0.17961804791689054,0.24076316430306968,0.2722772277227723,400,45.924092262507656,46.10289149991331,11.310383099217264,8.976129162509778,21.775062951356322
