uid,dataset,otsu_iou,otsu+ref_iou,box_iou,box+ref_iou,mvp_iou,mvp+ref_iou
tn3k_553977c522,tn3k,0.7454677889284558,0.837167536132729,0.7332367549668874,0.926592553379213,0.7332367549668874,0.926592553379213
tn3k_e2a0bb299b,tn3k,0.6091245376078915,0.7058823529411765,0.6910946196660482,0.8454332552693209,0.8454332552693209,0.8454332552693209
tn3k_e22a0835fe,tn3k,0.28741390106449594,0.4592870999030068,0.8686342959906908,0.9195172960888482,0.8686342959906908,0.9195172960888482
tn3k_dbc5b57a99,tn3k,0.322312778717515,0.5293212251808527,0.6821739130434783,0.8263507656746605,0.322312778717515,0.5293212251808527
tn3k_c0ac76817a,tn3k,0.7374517374517374,0.6896709323583181,0.7145522388059702,0.6952337305224565,0.6952337305224565,0.6952337305224565
tn3k_c6079fc26e,tn3k,0.5070634553033811,0.5325272067714631,0.6857051007286755,0.5053479149140728,0.5325272067714631,0.5325272067714631
tn3k_f066f1047a,tn3k,0.8495123915182965,0.827137904468413,0.8153783231083844,0.8654290111581378,0.8495123915182965,0.827137904468413
tn3k_fb0bfb7ba1,tn3k,0.3558811558811559,0.5640922364313765,0.6546747542355156,0.8400756143667297,0.8400756143667297,0.8400756143667297
tn3k_1ebd8193e5,tn3k,0.4167035692144186,0.5779046238410196,0.8269878616116785,0.8183430685953699,0.4167035692144186,0.5779046238410196
tn3k_0e4f3eb55d,tn3k,0.7083480098626277,0.7236495388669302,0.5452522255192879,0.7557093425605537,0.7236495388669302,0.7236495388669302
tn3k_407579313b,tn3k,0.7036786659906484,0.8734782283964448,0.7034805136291957,0.8543438077634011,0.8734782283964448,0.8734782283964448
tn3k_4be0dbda19,tn3k,0.3861788617886179,0.49882273797510934,0.3901663405088063,0.5023728813559322,0.3861788617886179,0.49882273797510934
tn3k_750d2c44a9,tn3k,0.6648792169929196,0.6720668198890072,0.691219220246238,0.7545177443936425,0.6648792169929196,0.6720668198890072
tn3k_c7f6f5dc5a,tn3k,0.2113180169286578,0.369702434625789,0.6700272166213056,0.8493696084936961,0.369702434625789,0.369702434625789
tn3k_ae0436d357,tn3k,0.6014445173998687,0.59620832425365,0.7301714468835122,0.9129406706792778,0.6014445173998687,0.59620832425365
tn3k_5ce4ec7510,tn3k,0.5407166123778502,0.8292682926829268,0.7481296758104738,0.8625,0.5407166123778502,0.8292682926829268
tn3k_a4330f21f2,tn3k,0.13168291710464317,0.28927859105106685,0.6358673259167696,0.8009796685231162,0.6358673259167696,0.8009796685231162
tn3k_35d695e619,tn3k,0.7676341400396176,0.7357469829379941,0.5225973465645561,0.6322342317690518,0.5225973465645561,0.6322342317690518
tn3k_717884e964,tn3k,0.7886299899594917,0.8915325670498084,0.6926690639136991,0.8763390340161624,0.7886299899594917,0.8915325670498084
tn3k_c7ee403f83,tn3k,0.20778041273525405,0.38851002273196944,0.6934779673223207,0.7875384790787824,0.6934779673223207,0.7875384790787824
tn3k_739bc9d6f5,tn3k,0.4564861769998364,0.6189017814778071,0.6608382154123479,0.7637870197835309,0.4564861769998364,0.6189017814778071
tn3k_af3ff464c9,tn3k,0.814503675335104,0.9065864176465114,0.7274500123426314,0.8998501418869368,0.9065864176465114,0.9065864176465114
tn3k_ae92ade071,tn3k,0.5285772192946899,0.4638455217748562,0.6796272493573264,0.7193877551020408,0.7193877551020408,0.7193877551020408
tn3k_10f48ba220,tn3k,0.5067784215559431,0.6414222120762471,0.7961949944328799,0.878239475123018,0.5067784215559431,0.6414222120762471
tn3k_4716969eff,tn3k,0.7539623444314435,0.8068166509497507,0.7526176626123744,0.7953137624562349,0.7953137624562349,0.7953137624562349
tn3k_9eb4c9e82a,tn3k,0.4101816253480048,0.7359593783659024,0.6101751645654356,0.7766621025406968,0.4101816253480048,0.7359593783659024
tn3k_28237989c5,tn3k,0.7082190389109011,0.776904948939513,0.712442396313364,0.7844453217528622,0.7844453217528622,0.7844453217528622
tn3k_3a84ed43e0,tn3k,0.6631110190555095,0.8424285860550834,0.6660489251297257,0.7763621577663323,0.6631110190555095,0.8424285860550834
tn3k_65dc4dca5a,tn3k,0.6349402554594149,0.6926210955183341,0.6186352615171459,0.7872492836676218,0.6349402554594149,0.6926210955183341
tn3k_6fb6c0c028,tn3k,0.6429834905660378,0.8092236230922363,0.6222081753055204,0.7383773928896992,0.8092236230922363,0.8092236230922363
tn3k_d4cedf333d,tn3k,0.37816139480394184,0.46876183263915183,0.7380048751889907,0.7993089445374559,0.7380048751889907,0.7993089445374559
tn3k_ec2dc65c9d,tn3k,0.5421146115733383,0.7171916010498688,0.7999323238304712,0.7255437341116656,0.5421146115733383,0.7171916010498688
tn3k_62c106ab9e,tn3k,0.11504263371483288,0.26118264186933715,0.7770717205499814,0.9181262543331509,0.7770717205499814,0.9181262543331509
tn3k_e383d892cc,tn3k,0.6570698634175101,0.8417596848325674,0.6568439664063651,0.8337897756911842,0.6568439664063651,0.8337897756911842
tn3k_b6389d414e,tn3k,0.6141732283464567,0.8125984251968504,0.6175115207373272,0.8105095541401274,0.8105095541401274,0.8105095541401274
tn3k_af9969810c,tn3k,0.6655405405405406,0.655114589155953,0.7969924812030075,0.6617396247868107,0.6617396247868107,0.6617396247868107
tn3k_af9969810c,tn3k,0.8082795067527891,0.8026016260162602,0.6774193548387096,0.8817379941195688,0.8817379941195688,0.8817379941195688
tn3k_0da4e51ea4,tn3k,0.761744966442953,0.7599729546991211,0.7556306306306306,0.7661016949152543,0.7599729546991211,0.7599729546991211
tn3k_23a6a670c5,tn3k,0.7183673469387755,0.6914498141263941,0.5145888594164456,0.6691176470588235,0.6914498141263941,0.6914498141263941
tn3k_c7e252f632,tn3k,0.6572164948453608,0.7251908396946565,0.6242990654205608,0.7318840579710145,0.7318840579710145,0.7318840579710145
tn3k_7e276061f2,tn3k,0.37296497286630487,0.460276781137878,0.6468633153302866,0.7071428571428572,0.37296497286630487,0.460276781137878
tn3k_590deedf34,tn3k,0.7707323138132538,0.7339299218553063,0.7878919860627178,0.7974333165576245,0.7707323138132538,0.7339299218553063
tn3k_4b0e949d30,tn3k,0.35294117647058826,0.5787929589270746,0.581033069144575,0.768451519536903,0.5787929589270746,0.5787929589270746
tn3k_35e6fc5a11,tn3k,0.766408170985436,0.8305915295764789,0.6371867209027686,0.804019174041298,0.766408170985436,0.8305915295764789
tn3k_296169decd,tn3k,0.08557896455985628,0.22459623149394348,0.5293582157487483,0.5345289976533691,0.5345289976533691,0.5345289976533691
tn3k_06a3d8dc62,tn3k,0.5235716515766469,0.705239179954442,0.5325500158780565,0.7041742286751361,0.705239179954442,0.705239179954442
tn3k_19a026406b,tn3k,0.6313239644970414,0.7603866958223041,0.8705373855630807,0.7909778436514271,0.6313239644970414,0.7603866958223041
tn3k_8f329a1655,tn3k,0.7712933753943217,0.8121806090304515,0.529617938391205,0.6818626604501238,0.7712933753943217,0.8121806090304515
tn3k_71a5ca06ee,tn3k,0.574047619047619,0.5813605781211064,0.3537192247249869,0.5322105263157895,0.574047619047619,0.5813605781211064
tn3k_0bf4ed2885,tn3k,0.6343506882106523,0.5599393019726859,0.6148373983739838,0.7199940582293524,0.6343506882106523,0.5599393019726859
tn3k_fa60cf7e34,tn3k,0.6069583189803651,0.7853146853146853,0.609313725490196,0.8158967391304348,0.7853146853146853,0.7853146853146853
tn3k_c4b29c81c3,tn3k,0.5650969529085873,0.6169060513303508,0.7686305111197815,0.6789572569281352,0.5650969529085873,0.6169060513303508
tn3k_2e91424732,tn3k,0.2947080291970803,0.49416990560799556,0.47724574594380686,0.6059438635112824,0.2947080291970803,0.49416990560799556
tn3k_cb94cef301,tn3k,0.5363565285379203,0.4389914452949122,0.5365377100429856,0.436281179138322,0.4389914452949122,0.4389914452949122
tn3k_c11ac56796,tn3k,0.7615812229771464,0.6120218579234973,0.7807881773399015,0.6551392891450528,0.7615812229771464,0.6120218579234973
tn3k_ac9d77257a,tn3k,0.8447376495857625,0.7724288840262582,0.659333024548402,0.7972497601535018,0.8447376495857625,0.7724288840262582
tn3k_d86e698727,tn3k,0.7058823529411765,0.8118729096989966,0.6907477820025348,0.828881469115192,0.828881469115192,0.828881469115192
tn3k_a1e4c6f7e2,tn3k,0.21544385893798135,0.505708716235032,0.5149991329980926,0.6998574144486692,0.21544385893798135,0.505708716235032
tn3k_5d04fafee6,tn3k,0.7812853907134768,0.8641992294991745,0.729894439003156,0.9286929401757867,0.729894439003156,0.9286929401757867
tn3k_c4622243ee,tn3k,0.3803240870984077,0.5849171539961013,0.818461696341526,0.9060290938832739,0.818461696341526,0.9060290938832739
tn3k_0b771d1854,tn3k,0.762929139184847,0.8463379808499916,0.7539274015642757,0.858721848250644,0.7539274015642757,0.858721848250644
tn3k_3058f724ee,tn3k,0.3946360153256705,0.6195876288659794,0.7537017726798748,0.8615739553960523,0.7537017726798748,0.8615739553960523
tn3k_2d486a7f96,tn3k,0.29074575787822615,0.45706651260200765,0.701041388518024,0.8643236341643706,0.29074575787822615,0.45706651260200765
tn3k_00fcf093a4,tn3k,0.8502573701450632,0.9351851851851852,0.7278390886436454,0.8865147198480532,0.8502573701450632,0.9351851851851852
tn3k_ad2c151812,tn3k,0.7171948814383342,0.881301889062688,0.7263563730955035,0.8917876171229102,0.8917876171229102,0.8917876171229102
tn3k_6597c33f5c,tn3k,0.7063789868667918,0.8405280057081698,0.6262540795358394,0.8655154369440083,0.7063789868667918,0.8405280057081698
tn3k_e5b4ab155f,tn3k,0.772168923159688,0.8491987039145285,0.6860781322544273,0.8372732743058541,0.772168923159688,0.8491987039145285
tn3k_2faa8d2572,tn3k,0.8743932038834952,0.8878904393657926,0.7107886955923812,0.9141303863464195,0.8743932038834952,0.8878904393657926
tn3k_5171952d76,tn3k,0.051544540229885055,0.1786145648312611,0.4330647376613863,0.5255291960664481,0.4330647376613863,0.5255291960664481
tn3k_244b4caecd,tn3k,0.6546052631578947,0.6308008213552362,0.6580345285524568,0.607292539815591,0.607292539815591,0.607292539815591
tn3k_808a8c04b4,tn3k,0.7069271758436945,0.7587155963302752,0.7709815078236131,0.7195571955719557,0.7195571955719557,0.7195571955719557
tn3k_255c51cbfa,tn3k,0.59068255687974,0.7565405405405405,0.780083742945567,0.7032062391681109,0.59068255687974,0.7565405405405405
tn3k_baa30cfc65,tn3k,0.7950507614213198,0.8405336721728082,0.7630208333333334,0.7214501510574018,0.8405336721728082,0.8405336721728082
tn3k_e3b71af23d,tn3k,0.45803432137285494,0.6406675749318801,0.7144017325392529,0.7504148689014272,0.45803432137285494,0.6406675749318801
tn3k_17a376ef7a,tn3k,0.7620619794402341,0.8106178205526234,0.7343870200713336,0.8119780481985206,0.8119780481985206,0.8119780481985206
tn3k_3b73966134,tn3k,0.5239234449760766,0.7347670250896058,0.5418392709196355,0.726932668329177,0.726932668329177,0.726932668329177
tn3k_9d5c35580d,tn3k,0.4281272422865343,0.6839647812166488,0.6529239766081871,0.7691275167785235,0.4281272422865343,0.6839647812166488
tn3k_66d130eff3,tn3k,0.7406737367436057,0.826044703595724,0.6265907568653717,0.8273497095667997,0.7406737367436057,0.826044703595724
tn3k_66d130eff3,tn3k,0.6649642492339122,0.8233333333333334,0.5343203230148048,0.8530066815144766,0.8530066815144766,0.8530066815144766
tn3k_517fb8dd10,tn3k,0.5789686825053996,0.7985778750170929,0.7416813517155593,0.847803070407623,0.5789686825053996,0.7985778750170929
tn3k_2d1c388312,tn3k,0.307920059215396,0.5021758050478677,0.7043253712072305,0.7931034482758621,0.5021758050478677,0.5021758050478677
tn3k_2d2b5a5360,tn3k,0.6060924369747899,0.7302423603793466,0.5340136054421769,0.6815101645692159,0.7302423603793466,0.7302423603793466
tn3k_91888c0ca2,tn3k,0.7115135834411385,0.7893401015228426,0.6447841726618705,0.7597633136094675,0.7597633136094675,0.7597633136094675
tn3k_4d219a66dc,tn3k,0.7269752220663862,0.8544287548138639,0.7354294478527608,0.8768647281921618,0.7354294478527608,0.8768647281921618
tn3k_2147053287,tn3k,0.6465871710526315,0.5369649805447471,0.6464494820597508,0.7993494612726164,0.6465871710526315,0.5369649805447471
tn3k_06b83e3ad9,tn3k,0.5919540229885057,0.8466386554621849,0.6130952380952381,0.8326530612244898,0.8326530612244898,0.8326530612244898
tn3k_aa6051fafc,tn3k,0.8120662039508809,0.8372602739726027,0.7371718377088305,0.8002812939521801,0.7371718377088305,0.8002812939521801
tn3k_022b174b12,tn3k,0.4379395945386843,0.6526230269266481,0.7003502178183992,0.8104816180578835,0.4379395945386843,0.6526230269266481
tn3k_0bb62bcc82,tn3k,0.6013309134906231,0.8589157413455258,0.7086383601756955,0.8868778280542986,0.8868778280542986,0.8868778280542986
tn3k_4c7ff2a789,tn3k,0.7313296903460837,0.8861330326944757,0.7118794326241135,0.8789237668161435,0.8861330326944757,0.8861330326944757
tn3k_96e2023c6f,tn3k,0.5790774299835255,0.6931818181818182,0.8034433285509326,0.7768924302788844,0.5790774299835255,0.6931818181818182
tn3k_777ac21d90,tn3k,0.3908888180949347,0.6228988265144307,0.7115516062884484,0.6627463445645264,0.7115516062884484,0.6627463445645264
tn3k_5696e50027,tn3k,0.640117994100295,0.780638516992791,0.7006802721088435,0.8498062015503876,0.780638516992791,0.780638516992791
tn3k_c348f31a7c,tn3k,0.7841299593876914,0.8538230884557722,0.7675840978593272,0.8728845430613013,0.8728845430613013,0.8728845430613013
tn3k_c348f31a7c,tn3k,0.8996980878899699,0.9526982011992006,0.7631853785900783,0.9314703925482368,0.9314703925482368,0.9314703925482368
tn3k_5c10a50bcc,tn3k,0.3452847805788982,0.45791386574893056,0.815812617260788,0.7798247584812402,0.3452847805788982,0.45791386574893056
tn3k_0a5da3998e,tn3k,0.8600700711328166,0.9114984914515588,0.773424040288024,0.9203189472510316,0.8600700711328166,0.9114984914515588
tn3k_120764bb3d,tn3k,0.4440699935191186,0.5194053414024471,0.7572883386581469,0.8034854987644687,0.4440699935191186,0.5194053414024471
tn3k_726b72c489,tn3k,0.6319343945972021,0.7827681026581118,0.7503782148260212,0.7380506091846298,0.6319343945972021,0.7827681026581118
tn3k_df845d2565,tn3k,0.40988372093023256,0.5722070844686649,0.6268364348677767,0.7934336525307798,0.40988372093023256,0.5722070844686649
tn3k_e70e3dbb4b,tn3k,0.37322001717824693,0.5200410597321341,0.7946725860155383,0.8529727095516569,0.7946725860155383,0.8529727095516569
tn3k_a7c4e64d87,tn3k,0.6959606986899564,0.7384026781444285,0.6105713175281772,0.7243816254416962,0.7243816254416962,0.7243816254416962
tn3k_cff6e24402,tn3k,0.6778656126482213,0.8555408970976254,0.6645445641527914,0.8568601583113457,0.8568601583113457,0.8568601583113457
tn3k_cff6e24402,tn3k,0.7018460854092526,0.8603329506314581,0.756834661982615,0.8776821696982899,0.8776821696982899,0.8776821696982899
tn3k_419443b4aa,tn3k,0.6916003293988471,0.7939661515820456,0.6708874577011243,0.8396373423997734,0.6916003293988471,0.7939661515820456
tn3k_a48f5a3bd5,tn3k,0.5751748251748252,0.7231520223152023,0.5391611925214755,0.6812080536912751,0.6812080536912751,0.6812080536912751
tn3k_7e1390b927,tn3k,0.8169984686064319,0.8862161130202367,0.5383586083853702,0.7630019749835418,0.8169984686064319,0.8862161130202367
