uid,dataset,dice,iou,hd95,assd,bf1,area_err
busi_1af81235cf,busi,0.9528731515120503,0.9099882720875684,7.0,2.1218970092330607,0.6360608477825825,0.023763777935079382
busi_0e203e8363,busi,0.0,0.0,,,0.0,
busi_8c1f838d6c,busi,0.9062658334740753,0.8285978999382335,8.258164757385472,3.726546757869272,0.35720164609053495,0.04037729604501076
busi_cfd961e96d,busi,0.8639455782312925,0.7604790419161677,10.232195917016067,4.057902251257205,0.23428451405767098,0.31496062992125984
busi_6d2d131466,busi,0.9405207857469164,0.8877199034149706,6.0,2.165696932543652,0.674112715661669,0.04809131736526946
busi_873f42e663,busi,0.9654264925950772,0.9331637488154023,5.830951894845301,2.2601506567492664,0.5530470291314054,0.015496619864794592
busi_22d1a239ff,busi,0.8943609469373642,0.8089086076147292,34.81522095273084,12.019303798769513,0.2167249856048191,0.2045400409699395
busi_888dc0e64a,busi,0.0,0.0,,,0.0,
busi_62445ce52f,busi,0.0,0.0,,,0.0,
busi_31157c7321,busi,0.0,0.0,,,0.0,
busi_31341a9960,busi,0.961811052748391,0.9264316050508793,8.48528137423857,3.577369753429698,0.37821663674446443,0.04202797836661933
busi_6e82f75987,busi,0.9358355554055422,0.8794087794975894,8.246211251235321,3.8584620231909454,0.30185247339302534,0.02813526834611172
busi_f5cba98f1d,busi,0.9092999204149189,0.8336846557862455,36.40054944640259,16.24868854576514,0.11058775343026829,0.017006196055927354
busi_70e63630b2,busi,0.922646227904714,0.8564004246351782,47.85864472390609,10.52967389178343,0.40158928003567473,0.09781796928272234
busi_d6ece3a2e2,busi,0.9550618064890224,0.9139888008878575,7.235255119351361,3.0428921680997707,0.43527705442199294,0.02168700378323653
busi_21ebb876bc,busi,0.917941247875698,0.8483284720664124,5.830951894845301,2.5149757209339043,0.4670930421014574,0.05385190725504862
busi_7a078fba05,busi,0.7654161276412247,0.6199790429619281,25.30118475949663,11.642244464045579,0.02245088868101029,0.6129577464788732
busi_a262591d26,busi,0.9414995224450812,0.8894653733363411,7.0,2.6307153929810463,0.4633919364169119,0.08332296977987813
busi_b7e3e20601,busi,0.9588835383983901,0.9210146739234956,15.0,4.6151883915607606,0.33871749437778703,0.04749410679512145
