uid,dataset,dice,iou,hd95,assd,bf1,area_err
busi_7dcb196d66,busi,0.9417499123729408,0.8899124350508207,40.459238657489095,10.057126403000812,0.1765305416483159,0.008898194190002618
busi_9289e3083c,busi,0.8336971270131556,0.7148204350025291,17.145253695578777,7.196384811553147,0.2168872639763051,0.23684210526315788
busi_6ecd547c0d,busi,0.9213432499436556,0.854157960718763,19.6468827043885,6.088678423213901,0.266209303247809,0.009242641780330223
busi_074ac11fc4,busi,0.0,0.0,,,0.0,
busi_a3204ccbe7,busi,0.9017053234305631,0.8210049112202493,20.12461179749811,10.076192202735651,0.17530397288680608,0.08009321192767445
busi_e760baac79,busi,0.8131255127153404,0.6850981476361626,24.698178070456937,7.554455820872082,0.2725276655541894,0.09955218739235273
busi_d7a8d6043b,busi,0.8880753829278285,0.7986830845298089,30.805843601498726,9.41916023507254,0.20399067471201315,0.06379554876718307
busi_bd0084d2eb,busi,0.7705288533976195,0.6267156862745098,35.68400785584848,10.449664361327441,0.2703754715851248,0.36687992125984253
busi_1b904e1d39,busi,0.8262566449094947,0.7039500085994381,23.345235059857504,9.514227696647255,0.16993629498375734,0.14614773629864972
busi_0cc200cd76,busi,0.0,0.0,,,0.0,
busi_bad20acd54,busi,0.9107147238511176,0.8360663122803856,13.92838827718412,5.999730313193446,0.26282768347843,0.0530715582306296
busi_1cd1fff51b,busi,0.8790804957191446,0.7842494419642857,15.0,6.385685624915748,0.2320019608758579,0.1631289640591966
busi_daf74cbea5,busi,0.7533884896667598,0.6043490561589362,180.759917951015,36.64758642938561,0.2165633195663817,0.6461049902786778
busi_d083e06533,busi,0.8502384581346182,0.7394911267906777,34.14078155862272,9.204364852588375,0.2296547856430708,0.09014507723367295
busi_1f6bafb28c,busi,0.8204150953488994,0.695511694083236,126.60962704708014,25.690648769955363,0.10307884991395079,0.38972244858827476
busi_ff6b3c8040,busi,0.8853486550013058,0.7942830365510778,23.51579823506593,7.217761517090921,0.21196360014641663,0.0065266066409413554
busi_e0e8a1f5f7,busi,0.957180198019802,0.9178768912924591,10.63014581273465,3.644225674853659,0.41476978436878115,0.06669067574646412
busi_e77460c93f,busi,0.8868992466663981,0.7967825410325546,42.0,10.228128028022738,0.19370736255883925,0.07151319750616661
ddti_98ad2517b3,ddti,0.0,0.0,,,0.0,
ddti_56e6cc05a6,ddti,0.0,0.0,,,0.0,
ddti_c835c6acf9,ddti,0.8665555786988822,0.7645329249617152,19.235384061671343,7.582590360114395,0.12252756870295817,0.09589639115250291
ddti_d02b6359c9,ddti,0.7815946130574802,0.6414897877452943,50.58644263952108,10.268065578919511,0.2733964248159832,0.5480542086286212
ddti_c066535241,ddti,0.8757981335952849,0.7790399213587461,17.029386365926403,8.33687982369091,0.09498137620074494,0.13375253815418878
ddti_d9658bd3e1,ddti,0.0,0.0,,,0.0,
ddti_b8dcef923d,ddti,0.0,0.0,,,0.0,
ddti_22ffb08a0b,ddti,0.0,0.0,,,0.0,
ddti_a517b62f3e,ddti,0.9288956127080181,0.867231638418079,16.198658582547168,4.367413124595178,0.38673146607566794,0.07226182760855476
ddti_1b0bfd8a9f,ddti,0.8235364254202933,0.7000101347927435,30.590010558757825,8.027845970439374,0.3948017073806136,0.35358495860811
ddti_cfa286754f,ddti,0.8641160949868074,0.7607433217189314,5.643269777374484,2.7133374287226344,0.4207945071113291,0.16130988477865374
ddti_9a98bb878f,ddti,0.9096864261168385,0.834334679405102,12.083045973594572,3.735527717950303,0.529671237043958,0.025668914509462692
ddti_ade13232ad,ddti,0.901213171577123,0.8201892744479495,4.0,1.7152032963329638,0.7135049618869552,0.04935767410412441
ddti_7c4903c6a3,ddti,0.0,0.0,,,0.0,
ddti_8c5641ea57,ddti,0.8956808305870687,0.811070617440448,19.349355888919828,6.5695946484549825,0.1944103152636198,0.04565403248788829
ddti_54dd2b4e84,ddti,0.0,0.0,,,0.0,
ddti_6410446b09,ddti,0.9025158711497766,0.8223498157511355,20.840850284361156,5.213923678144722,0.4257740867988955,0.17342381034186566
ddti_3ab69060ab,ddti,0.0,0.0,,,0.0,
ddti_57c3f20a3d,ddti,0.0,0.0,,,0.0,
ddti_7506b6edef,ddti,0.0,0.0,,,0.0,
ddti_91d165a82a,ddti,0.8740740740740741,0.7763157894736842,6.0,2.1898911361251283,0.5892453122578647,0.21885813148788927
ddti_33e18d0483,ddti,0.0,0.0,,,0.0,
ddti_1f952975a3,ddti,0.865228392595552,0.7624691937566014,11.661903789690601,5.1718433756842135,0.2179920786791865,0.13962102863655793
ddti_8afc9502ef,ddti,0.8610308874638993,0.7559738696922812,17.0,6.182877902435001,0.10272684085510687,0.23634373289545704
ddti_221272fd42,ddti,0.8867684478371501,0.7965714285714286,9.219544457292887,3.9433656308045526,0.36618666819806756,0.20889929742388758
ddti_8de5d92d9d,ddti,0.8141819735155916,0.6865994236311239,25.0,8.991633123136047,0.21968757151288132,0.4561311475409836
ddti_2fdfab30c9,ddti,0.0,0.0,,,0.0,
ddti_65ec60d09d,ddti,0.0,0.0,,,0.0,
ddti_489a74d797,ddti,0.8562805702986783,0.748680618744313,20.0,4.726970681546227,0.44353655981562956,0.24268471104608633
ddti_b40cf90f18,ddti,0.7425499231950845,0.5905204006840948,22.80350850198276,7.175400624641258,0.43919654239606976,0.617611580217129
