uid,dataset,dice,iou,hd95,assd,bf1,area_err
busi_1541b9855b,busi,0.8574442832651985,0.7504616805170822,14.317821063276353,7.029953648047911,0.2272984708325467,0.11773953334436538
busi_7142c7617d,busi,0.9270865272582327,0.8640832190214907,8.0,2.6552517314560506,0.4818105529072836,0.06522289766970618
busi_5ea67a72a7,busi,0.0,0.0,,,0.0,
busi_328c7cf02a,busi,0.9517226364774397,0.9078920041536864,8.06225774829855,3.494419703191565,0.42308912827855594,0.00010884946119516709
busi_884f21854c,busi,0.9111231243516503,0.8367549580012345,18.447188230743393,7.732916720855584,0.1637143674325484,0.15939222804894446
busi_702d535cb8,busi,0.9292650193415962,0.8678758386787584,9.0,3.6376013772099913,0.3103540533309551,0.0193886326323196
busi_7ad36ab93e,busi,0.8783412440669498,0.7830734966592428,11.180339887498949,3.8784273663313735,0.4602739726027397,0.17200217037438958
busi_fb599a827f,busi,0.9289045727117933,0.8672472583172058,13.475801016322949,4.865670561607924,0.34730017170241667,0.08970914062131712
busi_26b35ce6c2,busi,0.9167776298268975,0.8463429625076828,4.0,1.5394889893886625,0.7147323076923078,0.12296819787985866
busi_4058304b16,busi,0.9249821386044296,0.8604342046964998,3.605551275463989,1.6640872898975985,0.6787703734268619,0.028502415458937197
busi_dc9eed528c,busi,0.9364271543172604,0.8804541768045417,7.0,2.777064263050269,0.5017620503859035,0.07425249169435216
busi_15283493c7,busi,0.0,0.0,,,0.0,
busi_de9fa69171,busi,0.9190610179791014,0.8502431989832083,19.52343311157328,7.240950877862037,0.19936218631528962,0.0943761957506797
busi_1af81235cf,busi,0.9535886908164857,0.9112943280023841,8.488217492792515,2.1138048276731265,0.6882917011956906,0.05430276064313884
busi_0e203e8363,busi,0.951784277171643,0.9080041984139325,12.041594578792296,5.203333971384382,0.28776478611559925,0.0038990732045890665
busi_8c1f838d6c,busi,0.9299373165119416,0.8690493845469376,7.810249675906654,2.8692870252612206,0.5325790089738587,0.08555353301340393
busi_cfd961e96d,busi,0.9399968666771111,0.8867868755542418,6.0,1.6713606603737605,0.7221691808287187,0.09416010498687664
busi_6d2d131466,busi,0.943796992481203,0.8935753692827906,5.0,1.9845862856283292,0.6436523108062521,0.008982035928143712
busi_873f42e663,busi,0.9664520501524907,0.9350819672131148,5.385164807134504,2.1600482777010734,0.5691753310475525,0.005044201768070723
busi_22d1a239ff,busi,0.9530342749344636,0.9102822108859456,9.0,4.6104137355865635,0.19496045512825771,0.05549997618026773
busi_888dc0e64a,busi,0.7384832240565534,0.5853931062504233,50.15974481593781,20.09108667511536,0.13564106961465905,0.3609983197983758
busi_62445ce52f,busi,0.820125506747376,0.6950955473971571,32.360401715624164,10.66449677885383,0.19201745022508934,0.38819628647214854
busi_31157c7321,busi,0.7356473178815464,0.5818371157713301,46.75788494687557,19.05330358161659,0.033217279174725986,0.662496222423693
busi_31341a9960,busi,0.9646429957894108,0.9317008450866718,7.280109889280518,3.2549828388677016,0.3967061738229614,0.023567090672870654
busi_6e82f75987,busi,0.9447015834348356,0.8951985226223453,8.246211251235321,3.314102211046926,0.46004567465423263,0.03292716319824754
busi_f5cba98f1d,busi,0.9365274525620042,0.8806315262374999,25.059928172283335,11.31633685081433,0.13053315542147703,0.019542003675757834
busi_70e63630b2,busi,0.9056906130858566,0.8276367030349844,57.649363931580496,14.57445292290559,0.24884123841238412,0.15610286716238594
busi_d6ece3a2e2,busi,0.9601576648556515,0.9233685073250691,6.708203932499369,2.6303717025904048,0.47589611849235336,0.0007459903021260724
busi_21ebb876bc,busi,0.9293259557344065,0.8679821470519145,4.3344387942713976,2.0865141149030864,0.5544554455445544,0.017452006980802792
busi_7a078fba05,busi,0.8174449663811366,0.6912532128670458,15.524174696260024,8.272437002508283,0.013189573955825396,0.44664788732394367
busi_a262591d26,busi,0.9456448962200986,0.8968941230804757,6.432968025561179,2.379979380729357,0.5245023492294073,0.04315383658748912
busi_b7e3e20601,busi,0.9643527204502814,0.9311594202898551,9.219544457292887,3.935703922367253,0.28977272727272724,0.011560930613918212
busi_1e01f78c06,busi,0.8869450665261494,0.7968565071249349,28.49552757852284,6.466501934426509,0.3278342624866833,0.10868048634642216
busi_a0d580339e,busi,0.0,0.0,,,0.0,
busi_c9ddf3ff26,busi,0.9308020504649188,0.8705610133929447,20.615528128088304,7.131191236686196,0.2340191078873798,0.11174013737405729
busi_086f5ac9a7,busi,0.0,0.0,,,0.0,
busi_55fa62f005,busi,0.8386736734409153,0.7221688290885792,23.019555979798405,7.572807931512971,0.23358775306064755,0.2547682817953088
busi_f8c677f4cb,busi,0.8577777777777778,0.7509727626459144,10.0,4.269042570759291,0.13958745408307432,0.2490272373540856
busi_60618b0cf0,busi,0.0,0.0,,,0.0,
busi_93193f654b,busi,0.8797620409564123,0.7853349673202614,39.89474734459447,12.942102535170376,0.24691581464205067,0.19319943500878492
busi_7dcb196d66,busi,0.9500570947773304,0.9048654836863194,25.0,8.663402257180872,0.21248224797545612,0.06461368460845038
busi_9289e3083c,busi,0.847670149675233,0.7356141554749535,16.0,6.639857854460162,0.2944711538461538,0.15841481173288954
busi_6ecd547c0d,busi,0.9008474334465146,0.819583614557915,19.79898987322333,8.450602724951265,0.1847644494968141,0.09661402249341948
busi_074ac11fc4,busi,0.0,0.0,,,0.0,
busi_a3204ccbe7,busi,0.8370132145875853,0.7197099959229256,41.593268686170845,17.805163132751602,0.10441215991906033,0.09325508134466837
busi_e760baac79,busi,0.8952461799660442,0.8103580759182419,15.322558270477456,3.9071700572143317,0.3925333333333334,0.028935583878746125
busi_d7a8d6043b,busi,0.8417061845485082,0.7266776126404674,42.2965719651132,15.180775970935429,0.14435234553519422,0.20859698887191797
busi_bd0084d2eb,busi,0.0,0.0,,,0.0,
busi_1b904e1d39,busi,0.7610388890428805,0.6142556713946933,32.802438933713454,15.59569173811191,0.056226964943858745,0.6050256336197559
busi_0cc200cd76,busi,0.7597163120567376,0.6125343092406221,48.38388161361178,21.997393916119428,0.08943996894108512,0.5451263537906137
busi_bad20acd54,busi,0.9113000048023819,0.8370533745037495,15.028301921616968,6.197547312855861,0.21310211946050098,0.01060475781026082
busi_1cd1fff51b,busi,0.8000296912114014,0.6667079054806384,26.042258045833456,10.828925874221024,0.16363700740006373,0.27856236786469346
busi_daf74cbea5,busi,0.7336344317131143,0.5793227880520792,138.60008433173638,38.96709283910248,0.07551419410338625,0.677602073882048
busi_d083e06533,busi,0.8870214752567693,0.7969798657718121,21.93171219946131,7.236405851121734,0.26280558789289876,0.011362035776327528
busi_1f6bafb28c,busi,0.0,0.0,,,0.0,
busi_ff6b3c8040,busi,0.8725112010925558,0.7738535424369927,24.312508134086997,8.505760710998679,0.2236486387748243,0.01167166881044257
busi_e0e8a1f5f7,busi,0.9634523709960693,0.9294820074229466,7.0,2.8891483668370963,0.4644433330701131,0.04265976951283394
busi_e77460c93f,busi,0.895162364220899,0.8102207376287063,29.120439557122072,10.617179595466558,0.1612138110843548,0.0419523374832482
ddti_98ad2517b3,ddti,0.6753458096013019,0.5098280098280098,31.030625887831924,16.051412368139285,0.03886729594669629,0.48841394825646794
ddti_56e6cc05a6,ddti,0.8833416210840378,0.791058069112932,9.203128525377336,3.9303863009117697,0.38173679498657115,0.07405115511551155
ddti_c835c6acf9,ddti,0.8394837538102341,0.7233709623337432,28.178005607210743,9.702882112555022,0.32696930565213067,0.24374272409778813
ddti_d02b6359c9,ddti,0.9404466501240695,0.8875878220140515,7.0710678118654755,2.576066323181012,0.5487491820607037,0.00422727837871441
ddti_c066535241,ddti,0.8419456344542594,0.7270346362862568,23.021728866442675,9.515101076345129,0.10754348049809612,0.2722866312962599
ddti_d9658bd3e1,ddti,0.8150365934797072,0.6878158338012352,12.774917909462562,6.25652527881984,0.19548522224808004,0.12538298373792128
ddti_b8dcef923d,ddti,0.9095437653198387,0.8340946994416648,11.011340254296815,4.329872196794174,0.3223684210526315,0.0830107881083752
ddti_22ffb08a0b,ddti,0.8450196961170512,0.7316312609627753,28.49552757852286,7.012056544157957,0.3489191729323308,0.24397019825735572
ddti_a517b62f3e,ddti,0.9262718932443703,0.8626689451607892,14.0,4.660783956235738,0.3542578072147878,0.057355800388852886
ddti_1b0bfd8a9f,ddti,0.7804718752551228,0.639978578122908,18.677518369542845,8.326068683146444,0.27685930020233923,0.2813245404798653
ddti_cfa286754f,ddti,0.9294605809128631,0.8682170542635659,3.3839144678161843,1.3273348291912954,0.7781749764816557,0.10006064281382657
ddti_9a98bb878f,ddti,0.924020555893242,0.858771569433032,9.211336491335121,2.9910220555834464,0.519348027704876,0.03165107678921036
ddti_ade13232ad,ddti,0.9292929292929293,0.8679245283018868,4.0,1.2222243567927302,0.795641447368421,0.1257606490872211
ddti_7c4903c6a3,ddti,0.7224063639376864,0.5654429887144895,33.61245790275059,11.059249422856777,0.18611111111111112,0.41814130292305673
ddti_8c5641ea57,ddti,0.8850740772216085,0.7938411504649626,18.852028656901748,7.549842930450982,0.2588252373887913,0.012026218295810772
ddti_54dd2b4e84,ddti,0.8444503735325507,0.730778111290695,15.716040825835872,6.810283386806432,0.2789836436580599,0.25471478463329456
ddti_6410446b09,ddti,0.9199448815397608,0.8517573462836447,12.0,4.306570077824352,0.21755684924280932,0.06760006871671534
ddti_3ab69060ab,ddti,0.818242640499554,0.6923947914700886,13.341664064126334,5.408045824245468,0.3492063492063492,0.06445672191528545
ddti_57c3f20a3d,ddti,0.9070567986230637,0.8299212598425196,9.219544457292887,2.709685482243172,0.5885959534028204,0.05481874447391689
ddti_7506b6edef,ddti,0.0,0.0,,,0.0,
ddti_91d165a82a,ddti,0.8909249563699826,0.8033044846577498,4.242640687119285,1.7391991527611805,0.668375917248696,0.01730103806228374
ddti_33e18d0483,ddti,0.9022090169228781,0.821840433043069,6.912461179749791,2.97823517229829,0.4285486188727447,0.0724601593625498
ddti_1f952975a3,ddti,0.82993762993763,0.7093105899076049,15.105735008989493,6.60568825687537,0.21876051733256405,0.055848411454623166
ddti_8afc9502ef,ddti,0.9419443128585715,0.8902596756541638,5.049509756796392,2.446427900203015,0.4874830682787338,0.07980295566502463
ddti_221272fd42,ddti,0.907207405774741,0.8301734570391287,8.06225774829855,3.1383685158325663,0.3702470163752428,0.1250585480093677
ddti_8de5d92d9d,ddti,0.8733268225426553,0.7751376708137875,15.316304957230985,5.9840167452619575,0.23994026946615835,0.2828852459016393
ddti_2fdfab30c9,ddti,0.8745734952913881,0.7771040504487025,10.198039027185569,3.719811689232757,0.44920981216410366,0.25654450261780104
ddti_65ec60d09d,ddti,0.7816962984552609,0.6416267942583732,18.036057767215436,8.24215360482444,0.08637873754152822,0.5553624627606752
ddti_489a74d797,ddti,0.88002854339488,0.785759796113412,14.451140356682918,4.197556545967295,0.3251188299817184,0.05029261155815655
ddti_b40cf90f18,ddti,0.0,0.0,,,0.0,
