uid,dataset,dice,iou,hd95,assd,bf1,area_err
busi_c4322390d6,busi,0.9295165394402035,0.868314713572617,5.0,2.109949897637993,0.5831390507910076,0.0
busi_a3108459ab,busi,0.9253339172323188,0.8610431947840261,5.0,1.8096936935583252,0.6476190476190475,0.07055344317701732
busi_6ca345f4b1,busi,0.9404801936915731,0.8876475815665863,6.0,2.244002053627721,0.574331151125936,0.03476077187417394
busi_9460d57994,busi,0.9199602780536247,0.8517837440235381,6.708203932499369,2.598336470424993,0.5331412103746398,0.053007135575942915
busi_bd7080a2a6,busi,0.8490816133308086,0.7377426785126686,13.0,5.170781330487572,0.281949479256574,0.13458141999293535
busi_479bc9d958,busi,0.0,0.0,,,0.0,
busi_5f2389aed3,busi,0.941662673694298,0.889756649688738,6.0,2.6984014456133405,0.47794117647058826,0.06355833913245186
busi_7432afad2c,busi,0.9374516521162559,0.8822672906916277,8.0,2.7670602680058964,0.5222101841820151,0.00022104332449160034
busi_98197bf517,busi,0.9482948294829483,0.9016736401673641,4.036931687685293,1.3378727460066635,0.7559894202880032,0.05353319057815846
busi_4e9b7d897c,busi,0.9194528875379939,0.8509142053445851,3.605551275463989,1.691803230968537,0.7204753321316509,0.08349514563106795
busi_881775a5f8,busi,0.0,0.0,,,0.0,
busi_11c694f20f,busi,0.9034289713086074,0.8238672622846203,4.47213595499958,1.7130774122123593,0.7088459285295841,0.04727793696275072
busi_dcf573aebc,busi,0.9518980402905304,0.9082112970711297,10.0,3.894205725120074,0.34410234514603794,0.009547190398254229
busi_25d8683937,busi,0.9478481012658228,0.9008662175168431,3.1622776601683795,1.3717448569424742,0.7921462423832092,0.09363957597173145
busi_a2e0eb1c41,busi,0.8579908675799087,0.7512994802079168,6.4031242374328485,3.3944637917580938,0.32221480987324885,0.31746031746031744
busi_0d51c07bd5,busi,0.8177607199576495,0.6917049143624762,59.093091734040094,10.988957532735837,0.3006309417751797,0.020045856534556174
busi_3aa2ecd082,busi,0.9061038295621705,0.8283270881179742,13.0,7.517728617816434,0.04289472510812859,0.20725256283973587
busi_f89428ed30,busi,0.9231224565297818,0.8572213824378178,10.295630140987,4.118334100564924,0.29219443864930117,0.025629496402877698
busi_42f20b000b,busi,0.9096812278630461,0.834325933946941,20.09975124224178,5.429163221456127,0.36249677493972465,0.04331504475887958
busi_e236c55059,busi,0.8601240162175053,0.7545768385814415,17.69180601295413,6.1835520612138435,0.29882604055496265,0.1878424210800939
busi_d07111ff97,busi,0.0,0.0,,,0.0,
busi_5297c4215c,busi,0.8412212999368963,0.7259550938337802,12.041594578792296,6.952745198356416,0.06852677453288583,0.2679502270052127
busi_b5c3b1d7df,busi,0.936173014253267,0.880004950801411,8.0,3.468562896201213,0.40282451068669733,0.11420418957477904
busi_16e7d3f1d9,busi,0.8728045266191288,0.7743151451817571,26.0,9.48044597527577,0.15522771007055805,0.18458781362007168
busi_f0ca639c01,busi,0.0,0.0,,,0.0,
busi_22c13c0f43,busi,0.0,0.0,,,0.0,
busi_6b1c7c6449,busi,0.8757776856076317,0.779007563180225,8.94427190999916,3.4419315434730535,0.3607922290904504,0.11769872639437857
busi_b83f3d49c5,busi,0.921343146274149,0.8541577825159915,6.751973342624457,3.1440259681576057,0.39837852949398933,0.03198551599275799
busi_929cf0f851,busi,0.9226277372262773,0.8563685636856369,3.0,1.084919835832207,0.8734157886700259,0.028627838104639685
busi_b0824ba0e4,busi,0.0,0.0,,,0.0,
busi_cb24e22b98,busi,0.9229294274300932,0.8568885372366729,7.211102550927978,3.4071968194948425,0.28239827926151634,0.052136845556891465
busi_034a4514ed,busi,0.9438917089678511,0.8937451935401179,11.313708498984761,4.178970773651889,0.33971394773631575,0.002484752654167608
busi_1541b9855b,busi,0.8931899641577061,0.8069948186528497,16.0312195418814,5.1414068795948396,0.32037914691943126,0.15323514810524574
busi_7142c7617d,busi,0.8760686180150598,0.7794680636711666,13.892443989449804,5.245524731435313,0.28689370485036125,0.23695542046605877
busi_5ea67a72a7,busi,0.0,0.0,,,0.0,
busi_328c7cf02a,busi,0.9117159527914069,0.8377555061382399,13.45362404707371,7.044493233798085,0.09100867710225144,0.1888900983273466
busi_884f21854c,busi,0.935495721030218,0.8788087934560327,14.317821063276353,5.935800919189363,0.1785757760194766,0.023423423423423424
busi_702d535cb8,busi,0.9261951463405254,0.8625358166189112,9.219544457292887,3.8461560361359366,0.3487895878524946,0.03275740755218513
busi_7ad36ab93e,busi,0.9167399221398971,0.8462786923255274,7.810249675906654,2.62311586448141,0.5452221973738858,0.16033640803038524
busi_fb599a827f,busi,0.9329532661029535,0.8743321510348853,11.0,4.9966971624220236,0.27916164863061765,0.03200867392636591
busi_26b35ce6c2,busi,0.9212121212121213,0.8539325842696629,3.1622776601683795,1.4327736691406563,0.7338491007238988,0.0176678445229682
busi_4058304b16,busi,0.9306142750559562,0.8702325581395349,3.605551275463989,1.481053773641443,0.752442996742671,0.05748792270531401
busi_dc9eed528c,busi,0.9183766153338012,0.8490724482784946,8.600029008178717,3.7956730575505113,0.35618503281725966,0.011710963455149501
busi_15283493c7,busi,0.0,0.0,,,0.0,
busi_de9fa69171,busi,0.8881618002346932,0.7988228866593822,19.803793292058096,10.198585711835843,0.12950227901103592,0.1765431477192629
busi_1af81235cf,busi,0.9457696121927032,0.8971185265867908,5.0,2.4562541557894755,0.42903650044197233,0.06259480230559207
busi_0e203e8363,busi,0.9557853171922898,0.9153149567121106,10.324565414571685,4.825159917405482,0.16372097395882299,0.0354591107663414
busi_8c1f838d6c,busi,0.9356624005534417,0.8791030224244394,6.324555320336759,2.4672342521904183,0.546447067606028,0.08638093662088367
busi_cfd961e96d,busi,0.932529335071708,0.873587786259542,6.057933771208752,1.8069904763310962,0.7061040521031926,0.013123359580052493
busi_6d2d131466,busi,0.9553728171486648,0.9145586414293295,3.605551275463989,1.5508371568575,0.7466869763899467,0.025261976047904193
busi_873f42e663,busi,0.9483292000102268,0.9017357903437545,8.06225774829855,3.548078356606063,0.32277685442534115,0.033957358294331774
busi_22d1a239ff,busi,0.9404428035547351,0.8875809693991512,14.866068747318506,6.061044934114943,0.34099197665937275,0.012934114620551666
busi_888dc0e64a,busi,0.7853892560792307,0.6466180708594677,40.8827171453048,17.02911086896402,0.1417430150677671,0.2999509941192943
busi_62445ce52f,busi,0.763983777457198,0.6181017397049108,38.50452280046007,14.495274311863552,0.1371486911885653,0.4362732095490716
busi_31157c7321,busi,0.7171166318813259,0.5589881743754811,54.635077063592384,21.045103233596556,0.0413747080413747,0.6932003626473254
