uid,dataset,dice,iou,hd95,assd,bf1,area_err
busi_15283493c7,busi,0.7998990292079051,0.6665264412543163,57.87054518492115,19.015234415442556,0.11506643716907976,0.43824690978099196
busi_de9fa69171,busi,0.9305381969050779,0.8700995156743211,15.0,6.433907057052201,0.19058441154128736,0.04624408418084785
busi_1af81235cf,busi,0.9355337802991233,0.8788759689922481,6.0,2.9343405367011233,0.3133611876611254,0.03923551420770553
busi_0e203e8363,busi,0.0,0.0,,,0.0,
busi_8c1f838d6c,busi,0.9332295450614081,0.8748175774282472,9.230266291031063,2.599975518317213,0.621638158809623,0.08671189806387555
busi_cfd961e96d,busi,0.9309952914434161,0.8708991494532199,6.082762530298219,1.8354116173006316,0.717948717948718,0.02066929133858268
busi_6d2d131466,busi,0.9525020434111343,0.9093116004855211,4.254115450513289,1.714297196483047,0.6614863805092278,0.06044161676646707
busi_873f42e663,busi,0.9522665712679511,0.9088824935369006,7.810249675906654,3.2697532110940255,0.39944198500334693,0.035049401976079045
busi_22d1a239ff,busi,0.8846271441976193,0.7931223532970357,34.754526242350366,12.973802948508565,0.11077518344483704,0.25927778571768856
busi_888dc0e64a,busi,0.0,0.0,,,0.0,
busi_62445ce52f,busi,0.0,0.0,,,0.0,
busi_31157c7321,busi,0.0,0.0,,,0.0,
busi_31341a9960,busi,0.9469319824225878,0.8992125547607165,13.379035964562537,5.205152040808402,0.3087774476444951,0.06958334592259117
busi_6e82f75987,busi,0.9171270718232044,0.8469387755102041,10.285871029606845,4.927278498155165,0.23001977145059638,0.04230558598028478
busi_f5cba98f1d,busi,0.888651084656512,0.7996148395770503,55.59899974484651,20.017854104914655,0.11885245901639344,0.07964141974207657
busi_70e63630b2,busi,0.9618806842433595,0.9265608197861978,12.0,4.76680537981188,0.3082664676245568,0.02208007273435724
busi_d6ece3a2e2,busi,0.9667668976336776,0.9356716266828626,5.830951894845301,2.312672235604139,0.5752311791442453,0.03788565034368839
busi_21ebb876bc,busi,0.9001054296257248,0.8183560987299305,10.0,2.9308594895531654,0.5510866958777495,0.1082024432809773
busi_7a078fba05,busi,0.8483414610593405,0.7366258594667114,17.26267650163207,6.821505864160141,0.35877880453854255,0.3336338028169014
busi_a262591d26,busi,0.9482612383375743,0.9016129032258065,9.219544457292887,2.427390277120214,0.6127907541397563,0.05272975998010198
busi_b7e3e20601,busi,0.9533533941959504,0.9108646499298301,13.601470508735444,5.338678746164355,0.24558893471701349,0.00953161832530491
busi_1e01f78c06,busi,0.8306796116504854,0.7103952175357025,30.4138126514911,10.766700173035435,0.11667710417034007,0.05301973290811242
busi_a0d580339e,busi,0.7281667557455906,0.5725331988569508,42.12598437268736,14.021569042772796,0.0830298616168973,0.43197573656845756
busi_c9ddf3ff26,busi,0.943959493670886,0.8938667484944958,14.317821063276353,5.806879580556744,0.2921520310633214,0.04528989093212455
busi_086f5ac9a7,busi,0.7707527673766702,0.6270120012650432,79.59425469297604,36.88270427655452,0.033940699978835163,0.42248354998203197
busi_55fa62f005,busi,0.8558259587020649,0.7479858201740252,20.091459204371958,6.826397751627448,0.2733340875664668,0.23910396883369855
busi_f8c677f4cb,busi,0.8774703557312253,0.7816901408450704,10.18504060704724,3.6426597084865726,0.35492198899988775,0.21571011673151752
busi_60618b0cf0,busi,0.0,0.0,,,0.0,
busi_93193f654b,busi,0.8956952588754035,0.8110942799749729,37.609824452774646,11.929842777507131,0.16226969594212726,0.10529851517552623
busi_7dcb196d66,busi,0.8968371290008262,0.8129689210701307,41.0,18.40148490549596,0.12301072896268307,0.037795516008025824
busi_9289e3083c,busi,0.7934163589711496,0.6575726141078838,19.697715603592208,8.720071957841274,0.136310223266745,0.33794466403162055
busi_6ecd547c0d,busi,0.8823917151269244,0.7895357676479069,27.417967358597064,10.239197248494282,0.14514166272960244,0.04202560421153386
busi_074ac11fc4,busi,0.0,0.0,,,0.0,
busi_a3204ccbe7,busi,0.8687429513316561,0.7679447852760736,47.587661328687716,13.699149371822042,0.13921610369949852,0.010270573512277219
busi_e760baac79,busi,0.0,0.0,,,0.0,
busi_d7a8d6043b,busi,0.7713408085234351,0.6277906956415322,59.797991312710046,22.71346674537652,0.04357816337849616,0.5394937813659175
busi_bd0084d2eb,busi,0.0,0.0,,,0.0,
busi_1b904e1d39,busi,0.8133248262198194,0.685381176071085,25.0,10.190988573864567,0.1018571444582675,0.15026355693551882
busi_0cc200cd76,busi,0.0,0.0,,,0.0,
busi_bad20acd54,busi,0.8758891213389122,0.7791839203461592,16.974978336205563,8.3434273398492,0.1717313386317594,0.17330658259291104
busi_1cd1fff51b,busi,0.0,0.0,,,0.0,
busi_daf74cbea5,busi,0.6683199602512193,0.501862264435004,134.40610105199838,54.421678579191514,0.04541854940140681,0.9739598185353208
busi_d083e06533,busi,0.8520282879874276,0.7422032085561497,32.64965543462902,9.402946726650296,0.20180943020589198,0.08798535142494952
busi_1f6bafb28c,busi,0.7058148107859845,0.5453738898176079,97.58585801764187,36.48750226169494,0.06763609478309211,0.6440726714922583
busi_ff6b3c8040,busi,0.8361122618061309,0.7183787872046982,28.00803315350971,10.421587835704834,0.1758320872791715,0.15997332189986185
busi_e0e8a1f5f7,busi,0.9065665117138195,0.8291007376541472,24.041630560342615,8.691575674090299,0.2148552058603222,0.12696437925615506
busi_e77460c93f,busi,0.0,0.0,,,0.0,
ddti_98ad2517b3,ddti,0.0,0.0,,,0.0,
ddti_56e6cc05a6,ddti,0.817225392296719,0.6909392431780491,13.94987179402888,6.709451923045326,0.24057710893276266,0.31353135313531355
ddti_c835c6acf9,ddti,0.8516889120870926,0.7416883116883117,40.04669331122387,9.314050333980397,0.3165393205595392,0.048457508731082656
ddti_d02b6359c9,ddti,0.9329065616151668,0.8742501153668666,8.54400374531753,2.9431340765210203,0.4813102837179639,0.01989307472336193
ddti_c066535241,ddti,0.8733509234828496,0.775175644028103,17.0,7.855596011061257,0.17933349316710623,0.06366673216741993
ddti_d9658bd3e1,ddti,0.0,0.0,,,0.0,
ddti_b8dcef923d,ddti,0.6669404095878458,0.500308024025874,85.04116528231576,17.4520138863165,0.2205684537847422,0.39553652309972825
ddti_22ffb08a0b,ddti,0.0,0.0,,,0.0,
ddti_a517b62f3e,ddti,0.8431605246720799,0.7288483343232007,30.00499861188218,9.757546341372784,0.15568924928066966,0.2706848131345863
ddti_1b0bfd8a9f,ddti,0.8733244955074385,0.7751340044450254,12.0,5.0084763997406165,0.3213702329358223,0.09485056826154062
ddti_cfa286754f,ddti,0.7679168213887857,0.6232670283303194,10.981665382639193,4.229819154844256,0.24799176107106077,0.36688902365069737
ddti_9a98bb878f,ddti,0.9037871604662837,0.8244632135951969,8.54400374531753,3.787444775307679,0.3049411764705882,0.04992386338916685
