method,n_x,dice,dice_std,iou,hd95,assd,bf1,area_err,fail,n_y,end2end_ms_mean,end2end_ms_median,end2end_ms_std,seg_only_ms_mean,fps
A_box,202,0.7632490393233,0.30059007754971845,0.6841516265398934,16.298673550797496,6.122953275070666,0.31315771345314486,0.1561847865998921,0.12871287128712872,400,16.334847295220243,14.918435004801722,8.021605689990604,6.886885082694789,61.21881532939773
B_seg,202,0.7735371935087839,0.3108751868098581,0.7040180091268325,15.931555926165787,5.095914631155451,0.385002519836198,0.1453964214481503,0.13366336633663367,400,10.243854027485213,9.620293501939159,2.6365174443494923,10.243854027485213,97.61950895794756
SAM_edgesam,202,0.6180498186185825,0.3927172228415707,0.5469034983573705,19.666856806539517,6.867599312642339,0.26173375941559135,0.2165200397733286,0.28217821782178215,400,35.208557975038275,34.812850499292836,10.468750880524977,8.819084852475498,28.4021856478464
SAM_efficientvit-t,200,0.0,0.0,0.0,,,0.0,,1.0,400,99.0314582225983,101.74504599854117,21.964434770591282,9.578363257751334,10.097801425404104
