method,uid,dataset,modality,match_iou,n_gt,n_pred,dice,iou,hd95,assd,bf1,area_err,pred_pt_err,n_miss,n_fp,rough_pt_err,eval
rough_otsu_gtbox,tn3k_c348f31a7c,tn3k,thyroid,0.8934891223907471,2,2,0.9437488979016048,0.8934891485809683,3.0,1.345437560834548,0.8011607661056298,0.0854152599594868,1.4975141286849976,,,1.4975141286849976,v2_eval_A0
yolo26n_seg,tn3k_5c10a50bcc,tn3k,thyroid,0.8100571036338806,1,1,0.895062494459711,0.8100571208523202,23.769728648009423,9.135301839355606,0.2050716468146986,0.1858093982181338,9.55585765838623,,,,v2_eval_A0
refiner,tn3k_5c10a50bcc,tn3k,thyroid,0.5986762046813965,1,1,0.7489649073441331,0.5986761776235461,50.32344812811208,20.75541142420423,0.1718172188876294,0.3997298253513878,19.848241806030277,,,30.91249656677246,v2_eval_A0
rough_otsu,tn3k_5c10a50bcc,tn3k,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,,v2_eval_A0
refiner_gtbox,tn3k_5c10a50bcc,tn3k,thyroid,0.6541478633880615,1,1,0.7909182409414679,0.6541478564339,43.1925760929902,17.030559465187803,0.040276903713027,0.3382972564407706,17.699321746826172,,,29.100128173828125,v2_eval_A0
rough_otsu_gtbox,tn3k_5c10a50bcc,tn3k,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,,v2_eval_A0
yolo26n_seg,tn3k_0a5da3998e,tn3k,thyroid,0.9424066543579102,1,1,0.9703495021059384,0.9424066749742646,6.082762530298219,2.007386803660028,0.6553586539897457,0.0305278658812868,2.548532247543335,,,,v2_eval_A0
refiner,tn3k_0a5da3998e,tn3k,thyroid,0.9221785664558412,1,1,0.9595139335163873,0.9221785513756316,6.082762530298219,2.594751119930401,0.4518272425249169,0.0610557317625736,2.8923377990722656,,,6.828786849975586,v2_eval_A0
rough_otsu,tn3k_0a5da3998e,tn3k,thyroid,0.858641505241394,1,1,0.9239452679589508,0.8586415174313871,18.384776310850235,5.1656191395020805,0.3334672729195305,0.0131400090620752,6.838652610778809,,,6.838652610778809,v2_eval_A0
refiner_gtbox,tn3k_0a5da3998e,tn3k,thyroid,0.9282508492469788,1,1,0.9627905640318364,0.928250872624522,6.324555320336759,2.403567977142189,0.5431068531440204,0.0288287267784322,2.8132452964782715,,,6.74936580657959,v2_eval_A0
rough_otsu_gtbox,tn3k_0a5da3998e,tn3k,thyroid,0.8601694703102112,1,1,0.9248291571753986,0.8601694915254238,18.391388583662994,5.045830579078201,0.3458662910391158,0.0108744902582691,6.724443435668945,,,6.724443435668945,v2_eval_A0
yolo26n_seg,tn3k_120764bb3d,tn3k,thyroid,0.9091265201568604,1,1,0.9524004924086992,0.90912651782217,5.717788425365887,2.0544632690059847,0.6460445932955003,0.0763057492435205,2.268446445465088,,,,v2_eval_A0
refiner,tn3k_120764bb3d,tn3k,thyroid,0.6998293995857239,1,1,0.8234113195892209,0.6998293739335871,14.064689752316363,6.807638718132851,0.1376146788990825,0.2961452440468359,7.222949028015137,,,14.014626502990724,v2_eval_A0
rough_otsu,tn3k_120764bb3d,tn3k,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,,v2_eval_A0
refiner_gtbox,tn3k_120764bb3d,tn3k,thyroid,0.7227683663368225,1,1,0.839077836110477,0.722768383798663,13.557116570236914,6.054645576033276,0.1656942823803967,0.2708854098144981,6.594542503356934,,,13.84873390197754,v2_eval_A0
rough_otsu_gtbox,tn3k_120764bb3d,tn3k,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,,v2_eval_A0
yolo26n_seg,tn3k_9215f94b5b,tn3k,thyroid,0.0,1,0,0.0,0.0,,,0.0,,,,,,v2_eval_A0
refiner,tn3k_9215f94b5b,tn3k,thyroid,0.0,1,0,0.0,0.0,,,0.0,,,,,,v2_eval_A0
rough_otsu,tn3k_9215f94b5b,tn3k,thyroid,0.0,1,0,0.0,0.0,,,0.0,,,,,,v2_eval_A0
refiner_gtbox,tn3k_9215f94b5b,tn3k,thyroid,0.5269575119018555,1,1,0.6902058640049906,0.5269575157172794,38.897300677553446,12.77351893344707,0.1669712680118856,0.1238295880149812,11.730624198913574,,,13.597890853881836,v2_eval_A0
rough_otsu_gtbox,tn3k_9215f94b5b,tn3k,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,,v2_eval_A0
yolo26n_seg,tn3k_726b72c489,tn3k,thyroid,0.8660507798194885,1,1,0.9282178217821784,0.8660508083140878,3.684441020371187,1.2780155426336337,0.8658520482270368,0.0511336227689339,1.5661543607711792,,,,v2_eval_A0
refiner,tn3k_726b72c489,tn3k,thyroid,0.7949425578117371,1,1,0.8857581967213115,0.7949425287356322,5.0,2.196801159903512,0.5730110254153942,0.1167390255668113,2.234095573425293,,,3.937105417251587,v2_eval_A0
rough_otsu,tn3k_726b72c489,tn3k,thyroid,0.6290400624275208,1,1,0.7722830915013326,0.6290400385914134,8.246211251235321,3.881172787975794,0.2984585109872089,0.3709599614085866,3.9628710746765137,,,3.9628710746765137,v2_eval_A0
refiner_gtbox,tn3k_726b72c489,tn3k,thyroid,0.7847926020622253,1,1,0.8794216369739221,0.7847926267281106,5.0,2.274234737308844,0.5066447663132747,0.1316931982633864,2.277273654937744,,,3.684953451156616,v2_eval_A0
rough_otsu_gtbox,tn3k_726b72c489,tn3k,thyroid,0.7382478713989258,1,1,0.8494161032575291,0.7382478632478633,9.219544457292889,3.5539610952456977,0.4255255255255255,0.3545586107091172,3.69328236579895,,,3.69328236579895,v2_eval_A0
yolo26n_seg,tn3k_df845d2565,tn3k,thyroid,0.6679487228393555,1,1,0.8009223674096848,0.6679487179487179,8.0,2.355335411528722,0.5905615607698391,0.0377073906485671,2.0359482765197754,,,,v2_eval_A0
refiner,tn3k_df845d2565,tn3k,thyroid,0.5296609997749329,1,1,0.6925207756232687,0.5296610169491526,12.789466384404102,3.2359253167779416,0.6359256710254645,0.3665158371040724,2.2504448890686035,,,2.254744529724121,v2_eval_A0
rough_otsu,tn3k_df845d2565,tn3k,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,,v2_eval_A0
refiner_gtbox,tn3k_df845d2565,tn3k,thyroid,0.5205091834068298,1,1,0.6846511627906977,0.5205091937765205,12.206283423847744,3.1928913997629014,0.589916802958117,0.3785822021116138,2.21870231628418,,,2.019333600997925,v2_eval_A0
rough_otsu_gtbox,tn3k_df845d2565,tn3k,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,,v2_eval_A0
yolo26n_seg,tn3k_e70e3dbb4b,tn3k,thyroid,0.9089771509170532,1,1,0.9523185153433016,0.908977135980746,9.219544457292889,3.5382594835275065,0.4619418203004702,0.0415308641975308,4.198549270629883,,,,v2_eval_A0
refiner,tn3k_e70e3dbb4b,tn3k,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,,v2_eval_A0
rough_otsu,tn3k_e70e3dbb4b,tn3k,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,,v2_eval_A0
refiner_gtbox,tn3k_e70e3dbb4b,tn3k,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,,v2_eval_A0
rough_otsu_gtbox,tn3k_e70e3dbb4b,tn3k,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,,v2_eval_A0
yolo26n_seg,tn3k_a7c4e64d87,tn3k,thyroid,0.5765057802200317,1,1,0.7313716184148078,0.576505798728021,23.706539182259394,6.161414215910288,0.4462143258283556,0.6206467661691543,7.571515083312988,,,,v2_eval_A0
refiner,tn3k_a7c4e64d87,tn3k,thyroid,0.7368420958518982,1,1,0.8484848484848485,0.7368421052631579,10.770329614269007,3.171756062332612,0.5787116775749225,0.2369402985074626,3.887575149536133,,,3.794691324234009,v2_eval_A0
rough_otsu,tn3k_a7c4e64d87,tn3k,thyroid,0.688961386680603,1,1,0.8158403090792016,0.6889613920609027,8.0,3.1524980431399454,0.4434058711844603,0.0684079601990049,3.777340888977051,,,3.777340888977051,v2_eval_A0
refiner_gtbox,tn3k_a7c4e64d87,tn3k,thyroid,0.8584686517715454,1,1,0.9238451935081148,0.8584686774941995,5.0,1.4562456680765516,0.8006121230217975,0.0074626865671641,1.622739315032959,,,2.756112098693848,v2_eval_A0
rough_otsu_gtbox,tn3k_a7c4e64d87,tn3k,thyroid,0.7793510556221008,1,1,0.8759946949602122,0.7793510324483776,7.056854249492381,2.4747875488066526,0.5668016194331984,0.1243781094527363,2.7694711685180664,,,2.7694711685180664,v2_eval_A0
yolo26n_seg,tn3k_29b296a0c1,tn3k,thyroid,0.7019891142845154,1,1,0.8249043478260869,0.7019891072697134,21.75266947145488,7.602176453996524,0.4034885552506569,0.3906535839015466,6.858338356018066,,,,v2_eval_A0
refiner,tn3k_29b296a0c1,tn3k,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,,v2_eval_A0
rough_otsu,tn3k_29b296a0c1,tn3k,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,,v2_eval_A0
refiner_gtbox,tn3k_29b296a0c1,tn3k,thyroid,0.8485031127929688,1,1,0.91804346056808,0.8485030840980894,8.06225774829855,3.091556431412826,0.4424875440716402,0.0434059537668385,3.233692169189453,,,4.714377403259277,v2_eval_A0
rough_otsu_gtbox,tn3k_29b296a0c1,tn3k,thyroid,0.8244134187698364,1,1,0.903757249726822,0.8244134335224659,12.473737562890625,3.3243998752801964,0.5219170727259834,0.0214535173790121,4.677987098693848,,,4.677987098693848,v2_eval_A0
yolo26n_seg,tn3k_cff6e24402,tn3k,thyroid,0.8138554096221924,2,1,0.8973762869478579,0.813855421686747,4.0,1.82101684213452,0.628210861032444,0.1430604982206405,1.5337603092193604,,,,v2_eval_A0
refiner,tn3k_cff6e24402,tn3k,thyroid,0.8470020890235901,2,2,0.9171641791044776,0.8470020675396278,4.0,1.3316468976492524,0.8486622073578596,0.092526690391459,1.478223204612732,,,4.380230903625488,v2_eval_A0
refiner,tn3k_cff6e24402,tn3k,thyroid,0.832554280757904,2,2,0.9086271567891973,0.8325543029969755,14.00713376952364,5.898721895929612,0.270465124418157,0.0176670037475462,6.415482997894287,,,12.481767654418944,v2_eval_A0
rough_otsu,tn3k_cff6e24402,tn3k,thyroid,0.6969092488288879,2,2,0.8213866039952996,0.6969092721834497,36.69738791436244,10.12763196322508,0.2748777900585272,0.1776217952531081,12.540037155151367,,,12.540037155151367,v2_eval_A0
rough_otsu,tn3k_cff6e24402,tn3k,thyroid,0.6765285730361938,2,2,0.8070588235294117,0.6765285996055227,8.168013654783554,3.989227864298935,0.291363830696879,0.4199288256227758,4.388753890991211,,,4.388753890991211,v2_eval_A0
refiner_gtbox,tn3k_cff6e24402,tn3k,thyroid,0.8628133535385132,2,2,0.926355140186916,0.8628133704735376,3.0,1.1893596413439806,0.8683557627246072,0.096085409252669,1.3196314573287964,,,2.9590797424316406,v2_eval_A0
refiner_gtbox,tn3k_cff6e24402,tn3k,thyroid,0.860559344291687,2,2,0.9250544528637604,0.8605593607305936,13.009601202601324,4.745671721638645,0.3052283207583495,0.0609719826304205,5.016961097717285,,,12.302366256713867,v2_eval_A0
rough_otsu_gtbox,tn3k_cff6e24402,tn3k,thyroid,0.7681793570518494,2,2,0.8688930117501547,0.7681793329688354,7.031980515339464,2.6690908652428997,0.5392670157068062,0.3017793594306049,2.9676456451416016,,,2.9676456451416016,v2_eval_A0
rough_otsu_gtbox,tn3k_cff6e24402,tn3k,thyroid,0.6932759284973145,2,2,0.8188575770590373,0.6932759006489148,37.52042275901654,10.216816740506848,0.2882288393063756,0.1994527392778537,12.246747016906738,,,12.246747016906738,v2_eval_A0
yolo26n_seg,tn3k_419443b4aa,tn3k,thyroid,0.8151710629463196,1,1,0.8981754864107805,0.8151710869863955,15.0,4.003698796959817,0.498606714822931,0.1270531400966183,3.707383155822754,,,,v2_eval_A0
refiner,tn3k_419443b4aa,tn3k,thyroid,0.8434870839118958,1,1,0.9150995357620584,0.8434870902233826,8.06225774829855,3.064411481011187,0.4829129723680812,0.0465378421900161,3.32346248626709,,,7.278639793395996,v2_eval_A0
rough_otsu,tn3k_419443b4aa,tn3k,thyroid,0.6880984902381897,1,1,0.8152350081037277,0.6880984952120383,17.08800749063506,5.971432615546869,0.4025415411878845,0.0128824476650563,7.293466091156006,,,7.293466091156006,v2_eval_A0
refiner_gtbox,tn3k_419443b4aa,tn3k,thyroid,0.873947024345398,1,1,0.9327339599509604,0.8739470056670241,7.280109889280518,2.3206113448008248,0.6330989520191815,0.0297906602254428,2.537287712097168,,,6.466990470886231,v2_eval_A0
rough_otsu_gtbox,tn3k_419443b4aa,tn3k,thyroid,0.7298874855041504,1,1,0.843855461354844,0.729887512459063,18.384776310850235,5.187228342868012,0.4775174957046473,0.0436392914653784,6.436310768127441,,,6.436310768127441,v2_eval_A0
yolo26n_seg,tn3k_a48f5a3bd5,tn3k,thyroid,0.690680742263794,1,1,0.8170445660672401,0.6906807666886979,8.602325267042627,3.191789842281612,0.498872350022553,0.3861940298507462,3.198425054550171,,,,v2_eval_A0
refiner,tn3k_a48f5a3bd5,tn3k,thyroid,0.6721097230911255,1,1,0.80390625,0.6721097322011756,9.8564149117063,3.4520091070280308,0.4764705882352942,0.3880597014925373,3.991312503814697,,,5.292717456817627,v2_eval_A0
rough_otsu,tn3k_a48f5a3bd5,tn3k,thyroid,0.575087308883667,1,1,0.7302291204730229,0.5750873108265425,10.554210091205004,4.024391723459898,0.3694188173926583,0.5242537313432836,5.283435344696045,,,5.283435344696045,v2_eval_A0
refiner_gtbox,tn3k_a48f5a3bd5,tn3k,thyroid,0.725517213344574,1,1,0.8409272581934453,0.7255172413793104,7.249056587021876,2.790467171720514,0.5256570713391739,0.333955223880597,3.0150153636932373,,,4.204479217529297,v2_eval_A0
rough_otsu_gtbox,tn3k_a48f5a3bd5,tn3k,thyroid,0.6708385348320007,1,1,0.8029962546816479,0.6708385481852316,10.0,3.765621219315316,0.3831385642737895,0.4906716417910448,4.193236351013184,,,4.193236351013184,v2_eval_A0
yolo26n_seg,tn3k_7e1390b927,tn3k,thyroid,0.8383380174636841,1,1,0.9120607787274454,0.8383379888268156,5.822247012577653,2.0731951554252257,0.6301937767840506,0.1810273405136702,1.8896925449371336,,,,v2_eval_A0
refiner,tn3k_7e1390b927,tn3k,thyroid,0.8322123885154724,1,1,0.9084234930448224,0.832212389380531,5.682968896295314,2.08924404605392,0.5846271510516253,0.144159072079536,2.38649320602417,,,2.653071641921997,v2_eval_A0
rough_otsu,tn3k_7e1390b927,tn3k,thyroid,0.8105944991111755,1,1,0.895390444117028,0.8105945121951219,5.493840584077648,2.154344665778618,0.6071297949699878,0.0318972659486329,2.663217782974243,,,2.663217782974243,v2_eval_A0
refiner_gtbox,tn3k_7e1390b927,tn3k,thyroid,0.847126841545105,1,1,0.9172373312463314,0.8471268521864835,5.0,1.8862320242879052,0.6283744697261858,0.1172328086164043,2.144476413726806,,,2.4194064140319824,v2_eval_A0
rough_otsu_gtbox,tn3k_7e1390b927,tn3k,thyroid,0.825716495513916,1,1,0.9045396690708528,0.82571649883811,5.0990195135927845,1.96434861692858,0.6663460456168714,0.0472245236122618,2.4092061519622803,,,2.4092061519622803,v2_eval_A0
yolo26n_seg,busi_c4322390d6,busi,breast,0.894178569316864,1,1,0.9441333506967052,0.894178589047854,5.907023542164904,1.6137330885097405,0.8132513595068661,0.0460559796437659,1.3368016481399536,,,,v2_eval_A1
refiner,busi_c4322390d6,busi,breast,0.895061731338501,1,1,0.9446254071661238,0.8950617283950617,4.0,1.6385616460289132,0.7728957120169403,0.0310432569974554,1.9111480712890625,,,8.126031875610352,v2_eval_A1
rough_otsu,busi_c4322390d6,busi,breast,0.6602822542190552,1,1,0.7953855494839102,0.6602822580645161,15.652475842498529,7.458493725064031,0.0906148867313915,0.5145038167938931,8.152881622314453,,,8.152881622314453,v2_eval_A1
refiner_gtbox,busi_c4322390d6,busi,breast,0.8970229625701904,1,1,0.9457164908669924,0.8970229380185456,4.242640687119285,1.618565480754923,0.7287825663909814,0.021882951653944,1.7981979846954346,,,2.567046880722046,v2_eval_A1
rough_otsu_gtbox,busi_c4322390d6,busi,breast,0.8442185521125793,1,1,0.9155298332644344,0.8442185514612452,6.082762530298219,2.552477825352815,0.5212797182271793,0.1534351145038168,2.548402786254883,,,2.548402786254883,v2_eval_A1
yolo26n_seg,busi_a3108459ab,busi,breast,0.8855640888214111,1,1,0.9393094574308384,0.8855640921957137,3.18444134093314,1.4677843308397875,0.7000000000000001,0.0299957752429235,1.732268452644348,,,,v2_eval_A1
refiner,busi_a3108459ab,busi,breast,0.8406615853309631,1,1,0.913434144203375,0.8406615570794675,4.47213595499958,2.09577230935908,0.5564516129032258,0.0722433460076045,2.063789367675781,,,2.7758941650390625,v2_eval_A1
rough_otsu,busi_a3108459ab,busi,breast,0.7842589020729065,1,1,0.8790864308105687,0.7842588893328006,7.0,2.8225233959005127,0.4587004405286344,0.1132234896493451,2.7651591300964355,,,2.7651591300964355,v2_eval_A1
refiner_gtbox,busi_a3108459ab,busi,breast,0.8461538553237915,1,1,0.9166666666666666,0.8461538461538461,4.4606611916055625,2.028150939146033,0.5564516129032258,0.0633713561470215,2.063678503036499,,,2.783365249633789,v2_eval_A1
rough_otsu_gtbox,busi_a3108459ab,busi,breast,0.7866613268852234,1,1,0.8805936586462784,0.786661309762957,7.0,2.800732243694032,0.4679291111910759,0.1212505280946345,2.7872042655944824,,,2.7872042655944824,v2_eval_A1
yolo26n_seg,busi_6ca345f4b1,busi,breast,0.7945412397384644,1,3,0.885509028541842,0.794541231126597,11.0,4.33015268082056,0.2608160032851319,0.0421623050489029,4.3990092277526855,,,,v2_eval_A1
refiner,busi_6ca345f4b1,busi,breast,0.8120976686477661,1,2,0.8963067229707085,0.8120976557755375,8.0,3.900124800084393,0.2716309565624634,0.0281522601110229,4.179409503936768,,,5.610438823699951,v2_eval_A1
rough_otsu,busi_6ca345f4b1,busi,breast,0.7600194215774536,1,2,0.8636489097433067,0.7600194316249697,13.341664064126334,5.069738238334855,0.3489832147444686,0.084588950568332,5.583821296691895,,,5.583821296691895,v2_eval_A1
refiner_gtbox,busi_6ca345f4b1,busi,breast,0.8393406271934509,1,1,0.912653825575174,0.8393406323040964,7.046194077712557,3.3364159155257207,0.4263228733082425,0.0237906423473433,3.611485004425049,,,5.229848861694336,v2_eval_A1
rough_otsu_gtbox,busi_6ca345f4b1,busi,breast,0.7640050649642944,1,1,0.8662164104037936,0.7640050697084918,13.96061355245126,5.000565415117525,0.4070341562394318,0.1604546656093048,5.22678804397583,,,5.22678804397583,v2_eval_A1
yolo26n_seg,busi_9460d57994,busi,breast,0.8912110328674316,1,1,0.942476566354218,0.8912110468370965,5.0,1.8421252795949368,0.6647908939762117,0.0662589194699286,1.7783671617507937,,,,v2_eval_A1
refiner,busi_9460d57994,busi,breast,0.8979073166847229,1,1,0.9462077493816984,0.8979072951300606,3.605551275463989,1.6792708567728152,0.6500839725840861,0.0216106014271151,2.0119128227233887,,,5.01618242263794,v2_eval_A1
rough_otsu,busi_9460d57994,busi,breast,0.7329738140106201,1,1,0.8459144865737006,0.7329738366287198,9.0,4.607383402890706,0.1680362410450906,0.2309887869520897,4.996407508850098,,,4.996407508850098,v2_eval_A1
refiner_gtbox,busi_9460d57994,busi,breast,0.821897566318512,1,1,0.9022434270632425,0.8218975402256334,5.385164807134504,3.2622118873027253,0.2087426326129665,0.0083588175331294,3.424980401992798,,,4.275197982788086,v2_eval_A1
rough_otsu_gtbox,busi_9460d57994,busi,breast,0.7732042074203491,1,1,0.8720983158852982,0.7732041969330105,8.94427190999916,4.00319279886774,0.2751336217867142,0.2083588175331294,4.291159629821777,,,4.291159629821777,v2_eval_A1
yolo26n_seg,busi_bd7080a2a6,busi,breast,0.8568075299263,1,1,0.922882427307206,0.8568075117370892,7.0,2.641076232713116,0.4355579573088355,0.0441540091840339,2.882511615753174,,,,v2_eval_A1
refiner,busi_bd7080a2a6,busi,breast,0.8139013648033142,1,1,0.8974042027194067,0.8139013452914798,8.54400374531753,3.4945555479745503,0.4318936877076412,0.1425291416460614,3.5722432136535645,,,6.532341957092285,v2_eval_A1
rough_otsu,busi_bd7080a2a6,busi,breast,0.6730368137359619,1,1,0.8045690550363448,0.673036831132731,17.0,6.095977304302016,0.3978349120433017,0.2991875662310138,6.492680072784424,,,6.492680072784424,v2_eval_A1
refiner_gtbox,busi_bd7080a2a6,busi,breast,0.8788626194000244,1,1,0.935526200682355,0.878862590401052,6.324555320336759,2.33722662116514,0.5889873175705818,0.0188979159307665,2.474916934967041,,,5.542057991027832,v2_eval_A1
rough_otsu_gtbox,busi_bd7080a2a6,busi,breast,0.7390924692153931,1,1,0.8499749121926744,0.7390924956369983,13.877895315414069,4.991351857555399,0.4057861397371655,0.2400211939244083,5.574129104614258,,,5.574129104614258,v2_eval_A1
yolo26n_seg,busi_479bc9d958,busi,breast,0.5130279660224915,1,2,0.6781473463229023,0.5130279418333415,111.31936040060596,41.93632169221125,0.0099906148769337,0.1927528714338643,45.74567413330078,,,,v2_eval_A1
refiner,busi_479bc9d958,busi,breast,0.0,1,1,0.0,0.0,,,0.0,,,,,,v2_eval_A1
rough_otsu,busi_479bc9d958,busi,breast,0.0,1,1,0.0,0.0,,,0.0,,,,,,v2_eval_A1
refiner_gtbox,busi_479bc9d958,busi,breast,0.653718888759613,1,1,0.7906046287034801,0.6537189139858545,90.12756315819892,27.029642746431183,0.0571473428055577,0.2812597258243794,33.21237564086914,,,41.895755767822266,v2_eval_A1
rough_otsu_gtbox,busi_479bc9d958,busi,breast,0.5865908265113831,1,1,0.7394355530872924,0.5865908362704262,94.0,26.654040626119045,0.1105144081665474,0.2387254538718043,41.82941818237305,,,41.82941818237305,v2_eval_A1
yolo26n_seg,busi_5f2389aed3,busi,breast,0.8817285895347595,1,2,0.9371474617244158,0.8817285822592873,6.60142603922608,2.915617989814759,0.3888888888888889,0.0150777081883553,3.208670854568481,,,,v2_eval_A1
